timestamp,text,hashtags
1574817547,WHAT FOOTBALL \u2764\ufe0fPerfect team goal \ud83d\udd25Tears in my eyes.VAAAMMOOSSS MI MADRID \ud83d\udcaa\ud83c\udffd#HalaMadrid,#HalaMadrid
1574817548,Benzema.. The best striker\ud83e\udd29 #RMApsg #HalaMadrid,#HalaMadrid
1574817548,It is just a BeginningCome on Boys#HalaMadrid,#HalaMadrid
1574817548,Beauty \ud83d\ude0d #HalaMadrid,#HalaMadrid
1574817550,GET THE FUCK IN!!!!!! #HalaMadrid #ChampionsLeague,#HalaMadrid
1574817558,Amazing goal!!!! \ud83d\ude0d\ud83d\ude0d #HalaMadrid,#HalaMadrid
1574817558,BIG BENZZZZ!! 1-0!! #HalaMadrid #RMAPSG,#HalaMadrid
1574817560,Big Benz with the goal...Madrid lead at Bernabeu..#HalaMadrid,#HalaMadrid
1574817561,"What a build up by hazard,and benzu with the finish, let's go,#HalaMadrid \u2665\ufe0f",#HalaMadrid
1574817561,#bigdick \ud83d\udc4c\u2763\ud83d\udc3b  #HalaMadrid #\u0627\u0644\u062f\u0648\u0631\u064a_\u0645\u0639_\u0648\u0644\u064a\u062f #SkilledTrade #Pe\u00f3nS\u00e1nchez #sex Retweet if you want this full clip in DM. I will send it directly #porn #T_CO_HB __270__ https://t.co/aDxY3nzt7U,#HalaMadrid
